filename,framenumber,x0,y0,x1,y1,labels,velocity,kmeans,hdbscan
錄製_2019_11_20_10_13_54_900.mp4,43495,185,1295,199,1313,10,9.587968351,1,3
錄製_2019_11_28_09_42_38_725.mp4,39928,462,1441,468,1448,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,22603,641,812,658,830,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,32353,709,1459,723,1464,10,20.62843289,3,-1
錄製_2019_11_29_16_14_59_189.mp4,28457,698,1541,706,1556,10,11.63508323,1,-1
錄製_2019_11_29_16_14_59_189.mp4,31378,655,1477,667,1521,10,1.819725056,4,72
錄製_2019_11_29_16_14_59_189.mp4,29193,780,1323,791,1351,10,29.41870777,3,-1
錄製_2019_11_29_16_14_59_189.mp4,25904,356,603,367,632,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,31884,355,615,374,633,10,19.13260757,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43104,887,1964,897,1983,10,30.14698791,3,-1
錄製_2019_11_24_16_10_26_600.mp4,30508,51,1477,114,1557,10,25.30174723,3,-1
錄製_2019_11_20_10_13_54_900.mp4,44162,699,738,709,752,10,21.84650394,3,-1
錄製_2019_11_29_16_14_59_189.mp4,33057,124,534,134,547,10,19.12776152,3,-1
錄製_2019_11_29_16_14_59_189.mp4,24777,771,1493,778,1501,10,18.32457711,3,0
錄製_2019_11_28_09_42_38_725.mp4,50272,277,1089,286,1096,5,5.325531423999999,5,6
錄製_2019_11_28_09_42_38_725.mp4,42472,441,453,446,459,5,18.53654598,3,0
錄製_2019_11_29_16_14_59_189.mp4,30757,164,843,175,874,10,20.85766286,3,-1
錄製_2019_11_28_09_42_38_725.mp4,44200,413,563,417,571,5,25.82636629,3,-1
錄製_2019_11_28_09_42_38_725.mp4,38752,550,1050,566,1064,10,10.60595131,1,4
錄製_2019_11_29_16_14_59_189.mp4,25904,768,1336,774,1345,10,21.01885704,3,-1
錄製_2019_11_28_09_42_38_725.mp4,41296,294,429,300,443,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34490,786,1688,794,1701,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44691,889,1645,896,1655,10,14.37771003,1,-1
錄製_2019_11_20_10_13_54_900.mp4,43403,670,1671,680,1704,6,8.939853908,1,2
錄製_2019_11_20_10_13_54_900.mp4,44300,896,779,900,791,10,14.28846639,1,-1
錄製_2019_11_23_16_16_02_506.mp4,33353,733,816,740,830,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,50776,446,1381,454,1389,6,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34182,527,1141,542,1150,0,19.4616167,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39808,66,746,71,768,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35106,849,1308,861,1325,10,9.580035535,1,3
錄製_2019_11_29_16_14_59_189.mp4,29998,742,1075,754,1105,10,9.655230077,1,3
錄製_2019_11_29_16_14_59_189.mp4,34966,13,1439,23,1447,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,40432,447,1139,456,1151,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,30987,517,1308,527,1321,10,24.63846607,3,-1
錄製_2019_11_29_16_14_59_189.mp4,33563,589,1185,626,1198,10,19.03839249,3,-1
錄製_2019_11_29_16_14_59_189.mp4,26157,664,1553,674,1565,10,28.15498453,3,-1
錄製_2019_11_24_16_10_26_600.mp4,29936,809,1097,827,1118,10,15.57479627,1,-1
錄製_2019_11_29_16_14_59_189.mp4,26893,763,956,770,971,10,25.09275115,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39544,224,514,227,532,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27514,624,1236,635,1267,10,16.05674449,1,-1
錄製_2019_11_29_16_14_59_189.mp4,29124,79,994,88,1021,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27330,518,1587,527,1603,10,8.699297761,1,2
錄製_2019_11_29_16_14_59_189.mp4,31539,876,1677,887,1709,10,17.8012355,3,0
錄製_2019_11_20_10_13_54_900.mp4,44438,879,1309,884,1317,6,23.42858718,3,-1
錄製_2019_11_24_16_10_26_600.mp4,33302,59,1902,68,1915,10,15.06449186,1,-1
錄製_2019_11_29_16_14_59_189.mp4,24616,496,1531,523,1580,10,7.069692446,1,5
錄製_2019_11_24_16_10_26_600.mp4,34050,126,708,176,754,0,11.734856599999999,1,-1
錄製_2019_11_29_16_14_59_189.mp4,25444,40,1387,47,1405,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,26847,222,1101,232,1125,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,29056,819,1101,833,1125,10,9.313073635,1,3
錄製_2019_11_20_10_13_54_900.mp4,44829,699,1229,713,1247,10,9.260859673999999,1,3
錄製_2019_11_20_10_13_54_900.mp4,42805,797,1656,802,1669,10,20.5601312,3,-1
錄製_2019_11_29_16_14_59_189.mp4,25766,770,1331,783,1345,10,10.24648802,1,4
錄製_2019_11_24_16_10_26_600.mp4,36866,867,1165,876,1179,10,5.0829966980000005,5,13
錄製_2019_11_20_10_13_54_900.mp4,44553,148,1181,157,1210,10,6.761377505,5,5
錄製_2019_11_23_16_16_02_506.mp4,22153,442,1043,461,1054,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36646,842,400,853,407,10,23.48971203,3,-1
錄製_2019_11_29_16_14_59_189.mp4,28825,636,1555,654,1580,10,3.3250464010000003,5,21
錄製_2019_11_29_16_14_59_189.mp4,23512,145,924,159,966,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34184,400,1294,418,1305,10,24.94874419,3,-1
錄製_2019_11_24_16_10_26_600.mp4,34996,423,1654,430,1662,10,18.01357459,3,0
錄製_2019_11_20_10_13_54_900.mp4,43150,788,1709,798,1733,10,10.90967489,1,-1
錄製_2019_11_29_16_14_59_189.mp4,30090,777,1921,792,1979,10,35.61196329,3,-1
錄製_2019_11_24_16_10_26_600.mp4,32686,66,1685,92,1697,10,0.7918364520000001,4,190
錄製_2019_11_23_16_16_02_506.mp4,33653,728,697,737,709,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,30574,569,661,578,673,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,32229,366,1577,374,1616,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,32053,539,1262,552,1267,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,41344,331,702,337,720,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35920,670,345,694,353,10,6.02980844,5,9
錄製_2019_11_28_09_42_38_725.mp4,39880,499,531,505,544,5,21.38889922,3,-1
錄製_2019_11_29_16_14_59_189.mp4,28158,816,1733,826,1755,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,28924,559,1399,583,1419,10,6.090244515,5,9
錄製_2019_11_20_10_13_54_900.mp4,42805,716,1613,728,1645,10,6.108630434,5,9
錄製_2019_11_23_16_16_02_506.mp4,33303,803,1430,814,1434,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35326,647,1180,659,1205,10,6.272124941,5,7
錄製_2019_11_29_16_14_59_189.mp4,25881,747,1423,772,1467,10,26.69760994,3,-1
錄製_2019_11_23_16_16_02_506.mp4,26828,501,1424,510,1435,0,25.39913526,3,-1
錄製_2019_11_29_16_14_59_189.mp4,26433,181,626,194,658,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,42782,633,1386,647,1397,10,3.1933273860000004,5,17
錄製_2019_11_29_16_14_59_189.mp4,26640,376,880,401,925,10,6.234560142,5,9
錄製_2019_11_23_16_16_02_506.mp4,23528,274,1463,292,1472,0,19.78828688,3,-1
錄製_2019_11_23_16_16_02_506.mp4,30103,388,1257,397,1267,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44852,534,1940,544,1968,10,4.053086766,5,19
錄製_2019_11_28_09_42_38_725.mp4,50272,378,1022,386,1027,5,16.65013914,1,0
錄製_2019_11_24_16_10_26_600.mp4,36888,228,1725,235,1741,10,17.72055062,3,0
錄製_2019_11_23_16_16_02_506.mp4,36901,739,41,748,54,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34380,431,1584,446,1600,10,7.102448552,1,5
錄製_2019_11_29_16_14_59_189.mp4,31355,583,994,592,1025,10,4.175670135,5,12
錄製_2019_11_23_16_16_02_506.mp4,22478,277,1783,291,1790,10,7.94366252,1,2
錄製_2019_11_24_16_10_26_600.mp4,35590,550,1219,561,1242,10,9.07969094,1,3
錄製_2019_11_24_16_10_26_600.mp4,35106,446,1524,462,1544,10,4.798165058,5,11
錄製_2019_11_28_09_42_38_725.mp4,43432,711,795,720,803,10,3.9851788710000005,5,23
錄製_2019_11_24_16_10_26_600.mp4,36800,350,1752,358,1764,10,1.523620913,4,97
錄製_2019_11_29_16_14_59_189.mp4,27445,731,991,744,1027,10,45.61349376,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43150,764,1910,776,1930,10,1.928427162,4,40
錄製_2019_11_24_16_10_26_600.mp4,34380,444,1259,453,1269,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,50968,0,1209,5,1218,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,41656,845,736,852,748,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,29193,429,1779,439,1815,10,6.723131717999999,5,5
錄製_2019_11_28_09_42_38_725.mp4,38608,550,1185,556,1197,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,45312,625,1859,634,1884,10,35.20816577,3,-1
錄製_2019_11_20_10_13_54_900.mp4,42782,836,1932,845,1944,10,2.48833145,4,51
錄製_2019_11_23_16_16_02_506.mp4,36676,840,1312,857,1317,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,28814,484,1078,494,1093,0,18.17410441,3,0
錄製_2019_11_29_16_14_59_189.mp4,35012,750,1550,770,1561,5,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,26249,291,1913,305,1948,10,24.75791445,3,-1
錄製_2019_11_29_16_14_59_189.mp4,27997,380,289,398,342,10,14.82188588,1,-1
錄製_2019_11_24_16_10_26_600.mp4,36382,300,1679,313,1694,10,14.439334400000002,1,-1
錄製_2019_11_20_10_13_54_900.mp4,45266,440,1000,451,1008,10,10.50174586,1,4
錄製_2019_11_29_16_14_59_189.mp4,23834,517,1756,526,1788,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38464,198,648,205,662,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35700,515,1237,523,1253,10,11.66119568,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44392,858,1247,865,1255,6,13.88968222,1,-1
錄製_2019_11_24_16_10_26_600.mp4,35084,844,1890,853,1913,10,14.10944871,1,-1
錄製_2019_11_24_16_10_26_600.mp4,35832,261,915,283,928,0,18.44944961,3,0
錄製_2019_11_28_09_42_38_725.mp4,39784,453,463,461,483,10,14.60880391,1,-1
錄製_2019_11_28_09_42_38_725.mp4,51664,279,1702,292,1713,6,14.25380217,1,-1
錄製_2019_11_29_16_14_59_189.mp4,26410,267,393,274,409,10,23.35511735,3,-1
錄製_2019_11_29_16_14_59_189.mp4,25145,141,1583,166,1616,10,24.58967749,3,-1
錄製_2019_11_29_16_14_59_189.mp4,26042,68,1445,77,1459,10,16.07238049,1,-1
錄製_2019_11_23_16_16_02_506.mp4,36501,237,1873,248,1880,10,13.50050945,1,-1
錄製_2019_11_29_16_14_59_189.mp4,25582,719,1366,725,1379,10,15.21479036,1,-1
錄製_2019_11_28_09_42_38_725.mp4,40384,385,773,393,785,10,31.67873134,3,-1
錄製_2019_11_23_16_16_02_506.mp4,19678,493,1464,510,1472,10,16.65962104,1,0
錄製_2019_11_29_16_14_59_189.mp4,34851,853,1867,874,1892,5,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,23466,249,1849,261,1890,10,22.4028138,3,-1
錄製_2019_11_29_16_14_59_189.mp4,31516,202,1514,225,1537,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38848,396,549,405,569,10,6.970987717000001,1,5
錄製_2019_11_20_10_13_54_900.mp4,43357,673,1073,681,1082,6,21.1482924,3,-1
錄製_2019_11_29_16_14_59_189.mp4,34253,662,1030,677,1044,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,26134,712,1244,722,1275,10,49.31170336,3,-1
錄製_2019_11_23_16_16_02_506.mp4,30828,391,288,400,293,1,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,29837,326,1046,338,1083,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28066,822,1301,835,1315,10,37.10420547,3,-1
錄製_2019_11_28_09_42_38_725.mp4,43456,556,725,561,737,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38752,304,881,317,892,10,19.76737322,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43955,463,76,468,85,10,39.32312916,3,-1
錄製_2019_11_20_10_13_54_900.mp4,42874,691,1669,703,1683,10,10.71637333,1,4
錄製_2019_11_20_10_13_54_900.mp4,45335,629,1216,639,1228,10,20.61098268,3,-1
錄製_2019_11_28_09_42_38_725.mp4,51520,748,1168,754,1176,6,13.93769655,1,-1
錄製_2019_11_29_16_14_59_189.mp4,33563,586,1083,607,1092,10,24.63567954,3,-1
錄製_2019_11_29_16_14_59_189.mp4,33724,57,829,67,836,10,18.38866958,3,0
錄製_2019_11_24_16_10_26_600.mp4,29012,851,1240,854,1253,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,41440,683,681,691,697,5,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,30618,321,112,347,131,10,36.89253709,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43679,540,1169,558,1191,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,25398,220,1044,230,1059,10,12.07478506,1,1
錄製_2019_11_28_09_42_38_725.mp4,38584,335,616,347,637,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44875,766,1823,780,1856,10,2.257714564,4,35
錄製_2019_11_28_09_42_38_725.mp4,39904,63,1006,68,1022,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38488,800,1239,810,1252,10,6.970945049,1,5
錄製_2019_11_29_16_14_59_189.mp4,29699,446,1425,458,1459,10,23.45994255,3,-1
錄製_2019_11_29_16_14_59_189.mp4,30044,0,823,24,847,10,16.27661508,1,0
錄製_2019_11_23_16_16_02_506.mp4,36076,178,1816,186,1822,10,25.596186399999997,3,-1
錄製_2019_11_24_16_10_26_600.mp4,34644,722,1258,744,1285,10,2.797982549,5,25
錄製_2019_11_23_16_16_02_506.mp4,25753,193,577,203,590,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,32103,487,1496,494,1501,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,45381,815,1672,821,1688,10,3.700959057,5,32
錄製_2019_11_28_09_42_38_725.mp4,42904,75,51,83,64,10,1.3138486,4,139
錄製_2019_11_28_09_42_38_725.mp4,39640,416,1061,422,1072,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,23857,192,1164,205,1205,10,46.76417266,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39832,211,126,218,141,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,25053,576,1479,585,1503,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34644,691,1675,703,1681,5,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43886,321,520,329,532,10,23.86974558,3,-1
錄製_2019_11_29_16_14_59_189.mp4,28595,350,765,359,782,10,22.02968038,3,-1
錄製_2019_11_29_16_14_59_189.mp4,27537,823,1521,835,1535,10,31.60775223,3,-1
錄製_2019_11_29_16_14_59_189.mp4,31355,595,1555,603,1568,10,17.84796364,3,0
錄製_2019_11_29_16_14_59_189.mp4,32206,541,1335,547,1352,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,51400,300,811,310,819,10,14.4444657,1,-1
錄製_2019_11_29_16_14_59_189.mp4,32965,380,1340,390,1348,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,21353,456,392,471,397,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,27494,311,809,318,820,0,18.9580022,3,-1
錄製_2019_11_29_16_14_59_189.mp4,33471,274,1401,289,1411,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35810,510,1631,520,1638,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,40048,529,805,540,825,5,8.341275979,1,2
錄製_2019_11_24_16_10_26_600.mp4,31410,748,1161,758,1174,10,3.7992565330000003,5,31
錄製_2019_11_29_16_14_59_189.mp4,28227,684,1497,698,1515,10,21.15363073,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39256,468,515,479,526,5,8.158882178999999,1,2
錄製_2019_11_20_10_13_54_900.mp4,44967,711,1005,719,1013,10,19.90422205,3,-1
錄製_2019_11_28_09_42_38_725.mp4,40120,526,978,533,992,10,26.59826727,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43932,9,263,14,276,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44116,109,71,116,92,10,4.764112343,5,11
錄製_2019_11_29_16_14_59_189.mp4,28135,455,1329,469,1368,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34644,482,1858,502,1883,10,0.631490983,2,-1
錄製_2019_11_24_16_10_26_600.mp4,34886,530,1214,546,1225,0,16.69334358,1,0
錄製_2019_11_28_09_42_38_725.mp4,44272,474,635,484,646,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,29308,410,1565,422,1607,10,11.97471109,1,1
錄製_2019_11_28_09_42_38_725.mp4,43744,460,417,465,425,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36668,759,1212,789,1239,10,6.772165329,5,5
錄製_2019_11_29_16_14_59_189.mp4,24455,590,490,597,509,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43288,842,1871,848,1882,10,19.95229384,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39112,385,798,390,808,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,42664,201,270,206,277,5,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,42616,765,614,775,626,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,25253,476,1125,482,1137,0,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,34688,691,1091,704,1101,10,1.077174427,4,119
錄製_2019_11_29_16_14_59_189.mp4,29745,720,607,728,645,10,34.3281617,3,-1
錄製_2019_11_24_16_10_26_600.mp4,35898,47,727,57,751,10,11.57288933,1,-1
錄製_2019_11_29_16_14_59_189.mp4,24662,526,967,542,999,10,26.92946273,3,-1
錄製_2019_11_23_16_16_02_506.mp4,33328,211,1891,224,1896,10,30.11490233,3,-1
錄製_2019_11_24_16_10_26_600.mp4,35700,50,1109,57,1121,10,14.36469798,1,-1
錄製_2019_11_28_09_42_38_725.mp4,44272,635,1251,646,1262,10,2.804591939,5,20
錄製_2019_11_24_16_10_26_600.mp4,30882,494,1858,519,1891,10,7.909395491000001,1,2
錄製_2019_11_24_16_10_26_600.mp4,36954,281,577,300,594,10,17.07363628,3,0
錄製_2019_11_24_16_10_26_600.mp4,27472,344,1237,352,1248,5,18.3166297,3,0
錄製_2019_11_24_16_10_26_600.mp4,35458,268,912,290,926,0,8.753871655,1,2
錄製_2019_11_24_16_10_26_600.mp4,29606,557,727,608,752,5,9.898369257,1,4
錄製_2019_11_20_10_13_54_900.mp4,44990,698,1780,706,1797,10,18.31009244,3,0
錄製_2019_11_29_16_14_59_189.mp4,27445,210,625,220,653,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,35062,776,1040,797,1056,10,16.05412045,1,-1
錄製_2019_11_24_16_10_26_600.mp4,33544,393,1790,413,1827,10,5.5307596960000005,5,6
錄製_2019_11_24_16_10_26_600.mp4,35436,140,693,153,702,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,27376,610,1435,624,1470,10,6.53924915,5,7
錄製_2019_11_23_16_16_02_506.mp4,35926,255,1507,259,1517,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,26053,18,1280,26,1285,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28687,811,1421,819,1435,10,8.684071968,1,2
錄製_2019_11_28_09_42_38_725.mp4,51520,485,1769,494,1774,6,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,40000,580,1313,588,1322,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,39832,318,233,323,245,10,3.359911339,5,21
錄製_2019_11_29_16_14_59_189.mp4,26640,764,1399,783,1420,10,6.389688066000001,5,7
錄製_2019_11_29_16_14_59_189.mp4,25260,505,607,523,641,10,9.056469661,1,3
錄製_2019_11_29_16_14_59_189.mp4,34897,832,1100,848,1121,5,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,29892,80,1231,86,1241,10,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,51736,563,1915,575,1922,6,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28434,510,1463,520,1478,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,33522,484,1307,502,1316,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43863,527,514,533,522,10,20.17342185,3,-1
錄製_2019_11_29_16_14_59_189.mp4,28319,420,1014,428,1044,10,18.60694416,3,0
錄製_2019_11_24_16_10_26_600.mp4,34116,406,1368,429,1379,10,5.034889066,5,13
錄製_2019_11_23_16_16_02_506.mp4,24428,114,732,128,755,2,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,51880,714,1387,728,1398,6,15.129026000000001,1,-1
錄製_2019_11_28_09_42_38_725.mp4,64477,351,195,362,211,10,4.935039027,5,13
錄製_2019_11_23_16_16_02_506.mp4,29603,320,1309,326,1317,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,30964,732,961,740,975,10,18.678242899999997,3,0
錄製_2019_11_23_16_16_02_506.mp4,29453,186,1169,192,1184,0,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,22053,406,926,429,944,2,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,36954,834,335,851,342,10,6.434712017000001,5,7
錄製_2019_11_23_16_16_02_506.mp4,22153,447,1787,456,1793,10,24.32989894,3,-1
錄製_2019_11_29_16_14_59_189.mp4,27008,804,1951,815,1973,10,7.02619732,1,5
錄製_2019_11_20_10_13_54_900.mp4,44070,661,914,685,941,10,8.461521751,1,2
錄製_2019_11_23_16_16_02_506.mp4,35751,435,1318,442,1328,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43656,591,834,608,848,10,5.91868667,5,9
錄製_2019_11_28_09_42_38_725.mp4,42424,690,645,703,653,10,9.426483897,1,3
錄製_2019_11_29_16_14_59_189.mp4,28779,347,1703,362,1752,10,9.012165544,1,3
錄製_2019_11_20_10_13_54_900.mp4,43978,458,872,465,879,5,10.741331,1,4
錄製_2019_11_29_16_14_59_189.mp4,34690,756,994,764,1014,5,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,40648,479,485,485,496,0,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,38728,288,815,292,827,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43748,372,538,386,556,10,18.4360589,3,0
錄製_2019_11_29_16_14_59_189.mp4,35035,750,1550,770,1561,5,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,34575,490,1249,506,1254,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43150,335,1332,346,1344,10,10.13447177,1,4
錄製_2019_11_29_16_14_59_189.mp4,34598,825,1867,834,1875,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,24869,749,1695,770,1719,10,22.44432261,3,-1
錄製_2019_11_28_09_42_38_725.mp4,43192,475,373,480,389,10,4.8352208889999995,5,11
錄製_2019_11_29_16_14_59_189.mp4,23995,311,1231,332,1247,10,16.71071735,1,0
錄製_2019_11_20_10_13_54_900.mp4,44829,135,1266,144,1277,10,3.690209344,5,32
錄製_2019_11_23_16_16_02_506.mp4,29928,178,1513,185,1531,0,7.931806609,1,2
錄製_2019_11_29_16_14_59_189.mp4,29607,508,1601,531,1651,10,14.85887622,1,-1
錄製_2019_11_24_16_10_26_600.mp4,36360,42,445,66,456,10,15.44979702,1,-1
錄製_2019_11_23_16_16_02_506.mp4,28478,251,707,262,720,0,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28388,466,1377,477,1409,10,24.22251013,3,-1
錄製_2019_11_20_10_13_54_900.mp4,43449,811,1770,818,1785,10,12.89644465,1,-1
錄製_2019_11_29_16_14_59_189.mp4,23236,862,1508,876,1542,10,11.33855448,1,-1
錄製_2019_11_24_16_10_26_600.mp4,36668,366,1515,378,1521,10,15.04425828,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44553,668,1795,677,1821,10,32.99739569,3,-1
錄製_2019_11_29_16_14_59_189.mp4,32965,291,1353,322,1367,10,4.337101566,5,10
錄製_2019_11_29_16_14_59_189.mp4,28618,34,711,45,744,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,28273,643,1442,658,1493,10,18.76109725,3,0
錄製_2019_11_28_09_42_38_725.mp4,42976,715,1110,722,1113,5,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44760,680,1797,685,1810,10,10.18404893,1,4
錄製_2019_11_28_09_42_38_725.mp4,43264,473,408,482,414,5,22.01303203,3,-1
錄製_2019_11_24_16_10_26_600.mp4,31322,826,988,845,1009,5,12.69978845,1,1
錄製_2019_11_24_16_10_26_600.mp4,32026,131,1966,142,1976,10,23.20925233,3,-1
錄製_2019_11_24_16_10_26_600.mp4,30596,494,1833,518,1872,10,29.03224538,3,-1
錄製_2019_11_24_16_10_26_600.mp4,34204,662,1784,673,1802,10,3.215410144,5,17
錄製_2019_11_24_16_10_26_600.mp4,36954,2,1117,12,1131,10,0.0,2,1097
錄製_2019_11_24_16_10_26_600.mp4,28924,685,845,696,849,10,17.0116375,3,0
錄製_2019_11_28_09_42_38_725.mp4,39856,799,1504,810,1513,10,0.0,2,1097
錄製_2019_11_23_16_16_02_506.mp4,32478,416,1478,429,1485,0,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,44346,199,585,211,608,5,4.419234541000001,5,10
錄製_2019_11_20_10_13_54_900.mp4,44024,380,407,386,419,5,20.71956211,3,-1
錄製_2019_11_28_09_42_38_725.mp4,39616,424,99,437,125,10,6.141022748999999,5,9
錄製_2019_11_24_16_10_26_600.mp4,29870,726,1222,740,1245,5,18.95116678,3,-1
錄製_2019_11_28_09_42_38_725.mp4,38488,852,1694,859,1705,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,45427,738,1693,750,1708,10,11.46498158,1,-1
錄製_2019_11_29_16_14_59_189.mp4,34575,90,530,102,539,10,0.0,2,1097
錄製_2019_11_29_16_14_59_189.mp4,31792,138,1705,165,1747,10,14.43046412,1,-1
錄製_2019_11_20_10_13_54_900.mp4,44714,219,792,239,810,10,0.0,2,1097
錄製_2019_11_20_10_13_54_900.mp4,43127,562,1629,576,1644,10,2.471336949,4,51
錄製_2019_11_20_10_13_54_900.mp4,44415,277,528,283,536,6,0.0,2,1097
錄製_2019_11_28_09_42_38_725.mp4,63373,410,915,416,923,6,18.25101015,3,0
